Player Name,Rounds,Fairway Percentage,Year,Avg Distance,gir,Average Putts,Average Scrambling,Average Score,Points,Wins,Top 10,Average SG Putts,Average SG Total,SG:OTT,SG:APR,SG:ARG,Money
George McNeill,,,2018,,,,,,42,,,,,,,,"$91,100"
Martin Kaymer,,,2018,,,,,,42,,,,,,,,"$115,379"
Luke Donald,,,2018,,,,,,42,,,,,,,,"$81,989"
Brandon Hagy,,,2018,,,,,,39,,,,,,,,"$76,817"
Steve Marino,,,2018,,,,,,36,,,,,,,,"$76,616"
Eric Axley,,,2018,,,,,,33,,,,,,,,"$69,125"
Ken Duke,,,2018,,,,,,33,,,,,,,,"$82,161"
Dicky Pride,,,2018,,,,,,30,,,,,,,,"$42,810"
Padraig Harrington,,,2018,,,,,,29,,,,,,,,"$93,260"
Troy Matteson,,,2018,,,,,,28,,,,,,,,"$39,000"
Jason Bohn,,,2018,,,,,,27,,,,,,,,"$43,620"
Tommy Gainey,,,2018,,,,,,26,,,,,,,,"$39,508"
John Senden,,,2018,,,,,,25,,,,,,,,"$68,604"
Heath Slocum,,,2018,,,,,,24,,,,,,,,"$37,814"
Vijay Singh,,,2018,,,,,,24,,,,,,,,"$95,334"
Brian Davis,,,2018,,,,,,20,,,,,,,,"$60,851"
Seung-Yul Noh,,,2018,,,,,,19,,,,,,,,"$44,516"
Fred Couples,,,2018,,,,,,18,,,,,,,,"$46,200"
Colt Knost,,,2018,,,,,,13,,,,,,,,"$43,134"
Jim Herman,,,2018,,,,,,13,,,,,,,,"$46,962"
Ángel Cabrera,,,2018,,,,,,11,,,,,,,,"$20,353"
Derek Ernst,,,2018,,,,,,11,,,,,,,,"$20,353"
Mark Wilson,,,2018,,,,,,9,,,,,,,,"$33,348"
Bob Estes,,,2018,,,,,,7,,,,,,,,"$15,431"
Charlie Beljan,,,2018,,,,,,7,,,,,,,,"$21,344"
Charlie Wi,,,2018,,,,,,7,,,,,,,,"$10,878"
Daniel Chopra,,,2018,,,,,,6,,,,,,,,"$8,784"
Kris Blanks,,,2018,,,,,,6,,,,,,,,"$18,998"
Rick Lamb,,,2018,,,,,,6,,,,,,,,"$14,136"
Omar Uresti,,,2018,,,,,,6,,,,,,,,"$21,278"
Andrew Johnston,,,2018,,,,,,5,,,,,,,,"$24,448"
John Daly,,,2018,,,,,,5,,,,,,,,"$18,362"
John Rollins,,,2018,,,,,,4,,,,,,,,"$15,598"
Cameron Beckman,,,2018,,,,,,4,,,,,,,,"$12,694"
Arjun Atwal,,,2018,,,,,,4,,,,,,,,"$12,006"
Robert Allenby,,,2018,,,,,,4,,,,,,,,"$19,970"
Paul Goydos,,,2018,,,,,,3,,,,,,,,"$18,067"
Chris Couch,,,2018,,,,,,3,,,,,,,,"$13,000"
Jay Don Blake,,,2018,,,,,,3,,,,,,,,"$7,595"
Michael Bradley,,,2018,,,,,,3,,,,,,,,"$7,595"
Olin Browne,,,2018,,,,,,3,,,,,,,,"$7,385"
Jonathan Kaye,,,2018,,,,,,2,,,,,,,,"$7,004"
Neal Lancaster,,,2018,,,,,,2,,,,,,,,"$6,930"
Shaun Micheel,,,2018,,,,,,2,,,,,,,,"$6,930"
Mike Weir,,,2018,,,,,,2,,,,,,,,"$5,760"
Trevor Immelman,,,2018,,,,,,1,,,,,,,,"$5,520"
Henrik Stenson,,,2017,,,,,,"1,079",1.0,3.0,,,,,,"$2,769,771"
Steve Stricker,,,2017,,,,,,410,,2.0,,,,,,"$1,002,036"
Greg Owen,,,2017,,,,,,314,,2.0,,,,,,"$738,711"
Jonathan Byrd,,,2017,,,,,,172,,1.0,,,,,,"$328,337"
John Peterson,,,2017,,,,,,153,,,,,,,,"$329,705"
Joel Dahmen,,,2017,,,,,,143,,1.0,,,,,,"$344,824"
Vijay Singh,,,2017,,,,,,140,,,,,,,,"$337,305"
Will MacKenzie,,,2017,,,,,,127,,,,,,,,"$272,288"
Davis Love III,,,2017,,,,,,124,,1.0,,,,,,"$257,270"
Bill Lunde,,,2017,,,,,,121,,1.0,,,,,,"$233,984"
Andrew Johnston,,,2017,,,,,,112,,1.0,,,,,,"$293,233"
Stuart Appleby,,,2017,,,,,,104,,1.0,,,,,,"$206,607"
Ángel Cabrera,,,2017,,,,,,96,,1.0,,,,,,"$210,479"
Andres Romero,,,2017,,,,,,91,,,,,,,,"$196,518"
Dicky Pride,,,2017,,,,,,85,,,,,,,,"$165,022"
Padraig Harrington,,,2017,,,,,,82,,,,,,,,"$171,407"
Willy Wilcox,,,2017,,,,,,81,,,,,,,,"$137,567"
Hiroshi Iwata,,,2017,,,,,,76,,1.0,,,,,,"$179,133"
Jon Curran,,,2017,,,,,,60,,,,,,,,"$128,092"
Jason Gore,,,2017,,,,,,56,,,,,,,,"$133,125"
John Senden,,,2017,,,,,,55,,,,,,,,"$104,044"
Mark Wilson,,,2017,,,,,,54,,,,,,,,"$100,286"
Chesson Hadley,,,2017,,,,,,53,,,,,,,,"$82,208"
Fred Couples,,,2017,,,,,,52,,,,,,,,"$148,500"
Steve Marino,,,2017,,,,,,45,,,,,,,,"$98,573"
Bob Estes,,,2017,,,,,,41,,,,,,,,"$76,930"
John Merrick,,,2017,,,,,,40,,,,,,,,"$74,648"
Y.E. Yang,,,2017,,,,,,39,,,,,,,,"$67,091"
Charlie Wi,,,2017,,,,,,39,,,,,,,,"$65,613"
Jerry Kelly,,,2017,,,,,,34,,,,,,,,"$59,856"
Freddie Jacobson,,,2017,,,,,,32,,,,,,,,"$61,129"
Brendon de Jonge,,,2017,,,,,,31,,,,,,,,"$54,273"
Tyler Aldridge,,,2017,,,,,,30,,,,,,,,"$67,722"
Craig Barlow,,,2017,,,,,,29,,,,,,,,"$53,426"
Danny Willett,,,2017,,,,,,26,,,,,,,,"$217,975"
Arjun Atwal,,,2017,,,,,,20,,,,,,,,"$40,799"
Robert Allenby,,,2017,,,,,,19,,,,,,,,"$32,851"
Zack Sucher,,,2017,,,,,,18,,,,,,,,"$35,135"
"Ted Potter, Jr.",,,2017,,,,,,16,,,,,,,,"$31,284"
Tim Herron,,,2017,,,,,,11,,,,,,,,"$29,857"
Bobby Wyatt,,,2017,,,,,,10,,,,,,,,"$33,139"
Larry Mize,,,2017,,,,,,9,,,,,,,,"$27,720"
Shane Bertsch,,,2017,,,,,,7,,,,,,,,"$15,328"
Michael Bradley,,,2017,,,,,,7,,,,,,,,"$13,514"
D.J. Trahan,,,2017,,,,,,6,,,,,,,,"$15,155"
Tommy Gainey,,,2017,,,,,,6,,,,,,,,"$23,717"
Justin Leonard,,,2017,,,,,,5,,,,,,,,"$13,702"
Troy Matteson,,,2017,,,,,,5,,,,,,,,"$12,376"
George McNeill,,,2017,,,,,,4,,,,,,,,"$9,984"
Tim Petrovic,,,2017,,,,,,4,,,,,,,,"$9,984"
David Toms,,,2017,,,,,,4,,,,,,,,"$9,984"
Charlie Beljan,,,2017,,,,,,4,,,,,,,,"$13,869"
Peter Lonard,,,2017,,,,,,4,,,,,,,,"$7,524"
Max Homa,,,2017,,,,,,3,,,,,,,,"$18,008"
Eric Axley,,,2017,,,,,,3,,,,,,,,"$9,198"
Omar Uresti,,,2017,,,,,,3,,,,,,,,"$19,250"
Brendon Todd,,,2017,,,,,,3,,,,,,,,"$14,925"
Colt Knost,,,2017,,,,,,3,,,,,,,,"$13,580"
Fred Funk,,,2017,,,,,,2,,,,,,,,"$11,280"
John Rollins,,,2017,,,,,,2,,,,,,,,"$8,736"
Chris Smith,,,2017,,,,,,2,,,,,,,,"$6,755"
Shaun Micheel,,,2017,,,,,,1,,,,,,,,"$6,300"
Henrik Stenson,,,2016,,,,,,"1,387",1.0,4.0,,,,,,"$3,397,373"
Danny Willett,,,2016,,,,,,691,1.0,3.0,,,,,,"$1,938,132"
Bud Cauley,,,2016,,,,,,409,,3.0,,,,,,"$760,430"
Greg Chalmers,,,2016,,,,,,366,1.0,1.0,,,,,,"$695,188"
Jamie Donaldson,,,2016,,,,,,322,,,,,,,,"$520,052"
Cameron Percy,,,2016,,,,,,258,,,,,,,,"$313,456"
Ian Poulter,,,2016,,,,,,236,,1.0,,,,,,"$370,256"
Brice Garnett,,,2016,,,,,,222,,2.0,,,,,,"$446,565"
Justin Leonard,,,2016,,,,,,186,,,,,,,,"$288,428"
Tim Herron,,,2016,,,,,,186,,1.0,,,,,,"$297,238"
Miguel Angel Carballo,,,2016,,,,,,159,,1.0,,,,,,"$240,509"
Davis Love III,,,2016,,,,,,154,,,,,,,,"$222,422"
Brian Gay,,,2016,,,,,,149,,1.0,,,,,,"$280,619"
Alex Prugh,,,2016,,,,,,133,,,,,,,,"$135,437"
D.J. Trahan,,,2016,,,,,,124,,1.0,,,,,,"$225,751"
Wesley Bryan,,,2016,,,,,,122,,1.0,,,,,,"$178,729"
Andres Romero,,,2016,,,,,,120,,1.0,,,,,,"$195,262"
John Merrick,,,2016,,,,,,114,,,,,,,,"$162,969"
Matt Every,,,2016,,,,,,112,,,,,,,,"$158,453"
Nick Watney,,,2016,,,,,,99,,,,,,,,"$189,880"
Lucas Lee,,,2016,,,,,,93,,,,,,,,"$98,965"
Shane Bertsch,,,2016,,,,,,91,,,,,,,,"$105,493"
Tim Clark,,,2016,,,,,,86,,,,,,,,"$110,361"
Jonathan Byrd,,,2016,,,,,,73,,,,,,,,"$58,655"
Tom Gillis,,,2016,,,,,,72,,,,,,,,"$93,242"
Michael Bradley,,,2016,,,,,,62,,,,,,,,"$60,114"
Marc Turnesa,,,2016,,,,,,62,,,,,,,,"$82,384"
John Rollins,,,2016,,,,,,62,,,,,,,,"$74,084"
Ryo Ishikawa,,,2016,,,,,,55,,,,,,,,"$62,102"
Carl Pettersson,,,2016,,,,,,48,,,,,,,,"$66,986"
Cameron Beckman,,,2016,,,,,,45,,,,,,,,"$59,191"
Bernhard Langer,,,2016,,,,,,45,,,,,,,,"$89,000"
Darron Stiles,,,2016,,,,,,44,,,,,,,,"$60,197"
Eric Axley,,,2016,,,,,,41,,,,,,,,"$71,563"
Billy Mayfair,,,2016,,,,,,40,,,,,,,,"$39,720"
Darren Clarke,,,2016,,,,,,39,,,,,,,,"$51,489"
Ted Purdy,,,2016,,,,,,38,,,,,,,,"$42,027"
Pat Perez,,,2016,,,,,,34,,,,,,,,"$47,840"
Michael Putnam,,,2016,,,,,,30,,,,,,,,"$65,600"
Frank Lickliter II,,,2016,,,,,,28,,,,,,,,"$28,986"
Shaun Micheel,,,2016,,,,,,28,,,,,,,,"$17,760"
Troy Matteson,,,2016,,,,,,26,,,,,,,,"$26,248"
Rocco Mediate,,,2016,,,,,,26,,,,,,,,"$32,000"
Charlie Wi,,,2016,,,,,,26,,,,,,,,"$20,556"
Fred Funk,,,2016,,,,,,26,,,,,,,,"$18,662"
Brian Davis,,,2016,,,,,,23,,,,,,,,"$27,880"
Ben Curtis,,,2016,,,,,,22,,,,,,,,"$12,691"
Arjun Atwal,,,2016,,,,,,21,,,,,,,,"$28,598"
Steve Flesch,,,2016,,,,,,19,,,,,,,,"$36,062"
Larry Mize,,,2016,,,,,,19,,,,,,,,"$24,900"
Bo Van Pelt,,,2016,,,,,,18,,,,,,,,"$15,392"
Jarrod Lyle,,,2016,,,,,,10,,,,,,,,"$15,884"
Omar Uresti,,,2016,,,,,,10,,,,,,,,"$7,910"
Trevor Immelman,,,2016,,,,,,7,,,,,,,,"$20,509"
Mark O'Meara,,,2016,,,,,,7,,,,,,,,"$20,573"
Kent Jones,,,2016,,,,,,3,,,,,,,,"$9,792"
Mark Hensby,,,2016,,,,,,2,,,,,,,,"$17,344"
Tim Petrovic,,,2016,,,,,,2,,,,,,,,"$17,142"
Marco Dawson,,,2016,,,,,,2,,,,,,,,"$19,848"
Tommy Gainey,,,2016,,,,,,1,,,,,,,,"$7,872"
Rich Beem,,,2016,,,,,,1,,,,,,,,"$17,450"
Charlie Beljan,,,2016,,,,,,1,,,,,,,,"$11,160"
John Peterson,,,2016,,,,,,1,,,,,,,,"$13,020"
Matt Bettencourt,,,2016,,,,,,1,,,,,,,,"$6,195"
Rory McIlroy,,,2015,,,,,,"1,567",2.0,6.0,,,,,,"$4,863,312"
Tim Clark,,,2015,,,,,,481,,1.0,,,,,,"$1,028,139"
Will MacKenzie,,,2015,,,,,,458,,3.0,,,,,,"$863,563"
Martin Kaymer,,,2015,,,,,,406,,1.0,,,,,,"$886,378"
Tom Gillis,,,2015,,,,,,391,,1.0,,,,,,"$634,554"
Vaughn Taylor,,,2015,,,,,,361,,2.0,,,,,,"$533,036"
Graeme McDowell,,,2015,,,,,,320,,1.0,,,,,,"$686,438"
Freddie Jacobson,,,2015,,,,,,268,,1.0,,,,,,"$416,259"
Shane Lowry,,,2015,,,,,,222,1.0,3.0,,,,,,"$502,517"
Steve Stricker,,,2015,,,,,,218,,,,,,,,"$269,701"
Tiger Woods,,,2015,,,,,,215,,1.0,,,,,,"$448,598"
Kyle Stanley,,,2015,,,,,,200,,,,,,,,"$245,504"
Victor Dubuisson,,,2015,,,,,,145,,,,,,,,"$354,625"
Rod Pampling,,,2015,,,,,,138,,1.0,,,,,,"$189,055"
Chris Smith,,,2015,,,,,,128,,1.0,,,,,,"$212,910"
Tim Petrovic,,,2015,,,,,,123,,1.0,,,,,,"$222,551"
Ryan Armour,,,2015,,,,,,123,,,,,,,,"$144,229"
John Rollins,,,2015,,,,,,121,,1.0,,,,,,"$218,064"
Andrew Loupe,,,2015,,,,,,112,,1.0,,,,,,"$183,850"
Kenny Perry,,,2015,,,,,,105,,,,,,,,"$142,390"
Stuart Appleby,,,2015,,,,,,100,,,,,,,,"$138,968"
Josh Teater,,,2015,,,,,,94,,,,,,,,"$80,359"
Trevor Immelman,,,2015,,,,,,76,,,,,,,,"$74,660"
Blake Adams,,,2015,,,,,,74,,,,,,,,"$156,939"
Zack Sucher,,,2015,,,,,,70,,,,,,,,"$85,614"
Fred Funk,,,2015,,,,,,66,,1.0,,,,,,"$141,171"
Arjun Atwal,,,2015,,,,,,64,,,,,,,,"$63,909"
Jarrod Lyle,,,2015,,,,,,63,,,,,,,,"$66,145"
Glen Day,,,2015,,,,,,61,,,,,,,,"$54,909"
Carlos Sainz Jr,,,2015,,,,,,59,,1.0,,,,,,"$124,115"
Steve Flesch,,,2015,,,,,,58,,1.0,,,,,,"$110,527"
Tommy Gainey,,,2015,,,,,,57,,,,,,,,"$70,137"
John Daly,,,2015,,,,,,57,,1.0,,,,,,"$91,933"
Mark Hensby,,,2015,,,,,,53,,1.0,,,,,,"$122,938"
Ben Curtis,,,2015,,,,,,51,,,,,,,,"$59,018"
Troy Kelly,,,2015,,,,,,50,,,,,,,,"$67,547"
Y.E. Yang,,,2015,,,,,,49,,,,,,,,"$50,024"
Mike Weir,,,2015,,,,,,48,,,,,,,,"$72,800"
Matt Bettencourt,,,2015,,,,,,48,,,,,,,,"$46,505"
Mark O'Meara,,,2015,,,,,,47,,,,,,,,"$114,915"
Charlie Wi,,,2015,,,,,,44,,,,,,,,"$39,480"
Troy Matteson,,,2015,,,,,,43,,,,,,,,"$42,450"
Kevin Stadler,,,2015,,,,,,41,,,,,,,,"$42,160"
Justin Hicks,,,2015,,,,,,41,,,,,,,,"$42,171"
Cameron Beckman,,,2015,,,,,,40,,,,,,,,"$32,995"
Joe Affrunti,,,2015,,,,,,39,,,,,,,,"$31,480"
Dicky Pride,,,2015,,,,,,31,,,,,,,,"$39,414"
David Duval,,,2015,,,,,,31,,,,,,,,"$36,839"
D.J. Trahan,,,2015,,,,,,31,,,,,,,,"$36,855"
Richard Sterne,,,2015,,,,,,29,,,,,,,,"$27,690"
Woody Austin,,,2015,,,,,,29,,,,,,,,"$27,774"
Lee Janzen,,,2015,,,,,,29,,,,,,,,"$43,500"
Billy Mayfair,,,2015,,,,,,26,,,,,,,,"$19,710"
Benjamín Alvarado,,,2015,,,,,,26,,,,,,,,"$28,800"
Shaun Micheel,,,2015,,,,,,25,,,,,,,,"$16,321"
Duffy Waldorf,,,2015,,,,,,25,,,,,,,,"$29,944"
Michael Bradley,,,2015,,,,,,22,,,,,,,,"$18,736"
Dudley Hart,,,2015,,,,,,22,,,,,,,,"$29,013"
Scott Verplank,,,2015,,,,,,21,,,,,,,,"$25,683"
Daniel Chopra,,,2015,,,,,,17,,,,,,,,"$11,700"
Stephen Ames,,,2015,,,,,,13,,,,,,,,"$7,613"
Kent Jones,,,2015,,,,,,13,,,,,,,,"$7,626"
Chris Riley,,,2015,,,,,,13,,,,,,,,"$14,216"
Harrison Frazar,,,2015,,,,,,12,,,,,,,,"$37,550"
Garrett Willis,,,2015,,,,,,12,,,,,,,,"$8,708"
Scott McCarron,,,2015,,,,,,9,,,,,,,,"$8,880"
Parker McLachlin,,,2015,,,,,,7,,,,,,,,"$7,560"
Len Mattiace,,,2015,,,,,,5,,,,,,,,"$6,479"
Guy Boros,,,2015,,,,,,4,,,,,,,,"$6,270"
Ted Purdy,,,2015,,,,,,4,,,,,,,,"$6,386"
Brandt Jobe,,,2015,,,,,,2,,,,,,,,"$12,825"
Tom Watson,,,2015,,,,,,1,,,,,,,,"$11,623"
Tim Herron,,,2015,,,,,,1,,,,,,,,"$5,820"
Patrick Cantlay,,,2015,,,,,,1,,,,,,,,"$11,468"
Steve Lowery,,,2015,,,,,,1,,,,,,,,"$6,650"
Bernhard Langer,,,2015,,,,,,1,,,,,,,,"$22,082"
Steve Stricker,,,2014,,,,,,519,,2.0,,,,,,"$1,154,747"
Peter Hanson,,,2014,,,,,,262,,,,,,,,"$415,531"
Scott Piercy,,,2014,,,,,,238,,,,,,,,"$411,635"
Steve Marino,,,2014,,,,,,224,,,,,,,,"$294,565"
Joe Durant,,,2014,,,,,,221,,,,,,,,"$369,268"
Thorbjørn Olesen,,,2014,,,,,,182,,1.0,,,,,,"$335,222"
Jason Gore,,,2014,,,,,,175,,1.0,,,,,,"$273,857"
Peter Malnati,,,2014,,,,,,172,,,,,,,,"$271,326"
Dicky Pride,,,2014,,,,,,159,,1.0,,,,,,"$243,592"
Tim Herron,,,2014,,,,,,157,,,,,,,,"$212,771"
Eric Axley,,,2014,,,,,,141,,,,,,,,"$180,734"
Scott Gardiner,,,2014,,,,,,125,,,,,,,,"$209,270"
Padraig Harrington,,,2014,,,,,,116,,,,,,,,"$169,175"
Miguel Angel Carballo,,,2014,,,,,,116,,,,,,,,"$161,491"
Stephen Ames,,,2014,,,,,,104,,,,,,,,"$141,143"
David Lynn,,,2014,,,,,,104,,,,,,,,"$207,414"
Tim Petrovic,,,2014,,,,,,96,,,,,,,,"$109,299"
Blake Adams,,,2014,,,,,,91,,,,,,,,"$98,439"
Ryuji Imada,,,2014,,,,,,90,,,,,,,,"$98,186"
Nicolas Colsaerts,,,2014,,,,,,88,,,,,,,,"$123,367"
Kenny Perry,,,2014,,,,,,83,,,,,,,,"$130,588"
Darren Clarke,,,2014,,,,,,83,,,,,,,,"$128,293"
Bernhard Langer,,,2014,,,,,,80,,1.0,,,,,,"$234,000"
Doug LaBelle II,,,2014,,,,,,79,,,,,,,,"$84,209"
Kevin Foley,,,2014,,,,,,78,,,,,,,,"$87,738"
David Duval,,,2014,,,,,,77,,,,,,,,"$94,709"
Rod Pampling,,,2014,,,,,,74,,1.0,,,,,,"$154,051"
Lee Williams,,,2014,,,,,,74,,,,,,,,"$66,075"
Bob Estes,,,2014,,,,,,73,,1.0,,,,,,"$156,000"
Alex Prugh,,,2014,,,,,,72,,,,,,,,"$90,606"
Cameron Beckman,,,2014,,,,,,72,,,,,,,,"$72,835"
Greg Owen,,,2014,,,,,,67,,,,,,,,"$95,117"
John Daly,,,2014,,,,,,63,,,,,,,,"$76,635"
José Coceres,,,2014,,,,,,59,,,,,,,,"$57,620"
Matt Bettencourt,,,2014,,,,,,57,,,,,,,,"$96,825"
Mark Anderson,,,2014,,,,,,55,,,,,,,,"$122,598"
Will Claxton,,,2014,,,,,,52,,,,,,,,"$56,886"
Tom Watson,,,2014,,,,,,51,,,,,,,,"$53,727"
Fred Couples,,,2014,,,,,,49,,,,,,,,"$101,160"
Mark Calcavecchia,,,2014,,,,,,49,,,,,,,,"$68,608"
Patrick Cantlay,,,2014,,,,,,48,,,,,,,,"$76,131"
Tiger Woods,,,2014,,,,,,45,,,,,,,,"$108,275"
Tag Ridings,,,2014,,,,,,42,,,,,,,,"$53,647"
Lee Janzen,,,2014,,,,,,41,,,,,,,,"$63,946"
Joe Ogilvie,,,2014,,,,,,40,,,,,,,,"$52,035"
Glen Day,,,2014,,,,,,40,,,,,,,,"$30,628"
Steve Flesch,,,2014,,,,,,37,,,,,,,,"$46,352"
Harrison Frazar,,,2014,,,,,,37,,,,,,,,"$47,247"
Justin Bolli,,,2014,,,,,,37,,,,,,,,"$29,327"
José María Olazábal,,,2014,,,,,,36,,,,,,,,"$48,600"
Alex Cejka,,,2014,,,,,,34,,,,,,,,"$57,059"
Dudley Hart,,,2014,,,,,,32,,,,,,,,"$40,217"
Marc Turnesa,,,2014,,,,,,31,,,,,,,,"$30,959"
Chris Smith,,,2014,,,,,,28,,,,,,,,"$33,620"
Sandy Lyle,,,2014,,,,,,25,,,,,,,,"$27,972"
Billy Mayfair,,,2014,,,,,,24,,,,,,,,"$32,118"
Edward Loar,,,2014,,,,,,23,,,,,,,,"$29,958"
Len Mattiace,,,2014,,,,,,21,,,,,,,,"$20,660"
Kent Jones,,,2014,,,,,,20,,,,,,,,"$15,480"
Larry Mize,,,2014,,,,,,20,,,,,,,,"$22,680"
Kris Blanks,,,2014,,,,,,19,,,,,,,,"$17,327"
D.J. Trahan,,,2014,,,,,,18,,,,,,,,"$12,900"
Chez Reavie,,,2014,,,,,,18,,,,,,,,"$11,767"
Benjamín Alvarado,,,2014,,,,,,15,,,,,,,,"$13,241"
Nathan Green,,,2014,,,,,,14,,,,,,,,"$13,034"
Ben Kohles,,,2014,,,,,,13,,,,,,,,"$14,784"
Vaughn Taylor,,,2014,,,,,,12,,,,,,,,"$20,451"
Paul Goydos,,,2014,,,,,,11,,,,,,,,"$43,441"
Arjun Atwal,,,2014,,,,,,11,,,,,,,,"$6,980"
Todd Hamilton,,,2014,,,,,,11,,,,,,,,"$10,387"
Fabián Gómez,,,2014,,,,,,10,,,,,,,,"$27,616"
Fred Funk,,,2014,,,,,,9,,,,,,,,"$32,417"
Daniel Chopra,,,2014,,,,,,9,,,,,,,,"$20,775"
Marco Dawson,,,2014,,,,,,4,,,,,,,,"$7,245"
Jesper Parnevik,,,2014,,,,,,4,,,,,,,,"$7,245"
Alex Aragon,,,2014,,,,,,2,,,,,,,,"$21,526"
Scott McCarron,,,2014,,,,,,2,,,,,,,,"$22,794"
Paul Stankowski,,,2014,,,,,,1,,,,,,,,"$6,720"
Scott Verplank,,,2014,,,,,,1,,,,,,,,"$10,696"
Chris DiMarco,,,2014,,,,,,1,,,,,,,,"$6,370"
Brett Quigley,,,2014,,,,,,1,,,,,,,,"$10,260"
Bobby Gates,,,2014,,,,,,1,,,,,,,,"$10,919"
Woody Austin,,,2013,,,,,,326,1.0,1.0,,,,,,"$568,800"
Brendon Todd,,,2013,,,,,,293,,,,,,,,"$473,220"
Louis Oosthuizen,,,2013,,,,,,249,,1.0,,,,,,"$497,408"
Jonathan Byrd,,,2013,,,,,,234,,2.0,,,,,,"$428,966"
Ross Fisher,,,2013,,,,,,215,,1.0,,,,,,"$311,168"
Davis Love III,,,2013,,,,,,209,,1.0,,,,,,"$303,470"
Russell Knox,,,2013,,,,,,197,,,,,,,,"$305,973"
Retief Goosen,,,2013,,,,,,182,,1.0,,,,,,"$315,702"
Nick O'Hern,,,2013,,,,,,169,,1.0,,,,,,"$282,464"
Cameron Beckman,,,2013,,,,,,150,,1.0,,,,,,"$276,805"
Fred Couples,,,2013,,,,,,138,,,,,,,,"$218,398"
Bill Lunde,,,2013,,,,,,133,,1.0,,,,,,"$206,710"
Kevin Sutherland,,,2013,,,,,,129,,,,,,,,"$223,098"
Chris DiMarco,,,2013,,,,,,118,,1.0,,,,,,"$175,555"
Glen Day,,,2013,,,,,,113,,1.0,,,,,,"$186,610"
John Mallinger,,,2013,,,,,,112,,,,,,,,"$137,299"
Tim Petrovic,,,2013,,,,,,109,,1.0,,,,,,"$196,565"
Matt Bettencourt,,,2013,,,,,,102,,,,,,,,"$101,687"
Heath Slocum,,,2013,,,,,,102,,,,,,,,"$90,796"
Paul Casey,,,2013,,,,,,100,,,,,,,,"$147,612"
Andres Gonzales,,,2013,,,,,,96,,1.0,,,,,,"$179,387"
Nathan Green,,,2013,,,,,,92,,,,,,,,"$97,753"
Kevin Na,,,2013,,,,,,92,,,,,,,,"$110,864"
Steve Marino,,,2013,,,,,,91,,,,,,,,"$148,874"
Joey Snyder III,,,2013,,,,,,85,,,,,,,,"$98,887"
Billy Mayfair,,,2013,,,,,,79,,1.0,,,,,,"$123,860"
Paul Haley II,,,2013,,,,,,74,,,,,,,,"$73,006"
Jeff Gove,,,2013,,,,,,69,,,,,,,,"$53,401"
Billy Andrade,,,2013,,,,,,63,,1.0,,,,,,"$114,000"
Steve Flesch,,,2013,,,,,,60,,,,,,,,"$76,654"
Hank Kuehne,,,2013,,,,,,59,,,,,,,,"$48,046"
Joe Ogilvie,,,2013,,,,,,58,,,,,,,,"$54,173"
Kenny Perry,,,2013,,,,,,58,,,,,,,,"$52,616"
Scott Verplank,,,2013,,,,,,57,,,,,,,,"$62,905"
Joe Affrunti,,,2013,,,,,,56,,,,,,,,"$49,615"
Gary Christian,,,2013,,,,,,52,,,,,,,,"$75,332"
"Wes Short, Jr.",,,2013,,,,,,51,,,,,,,,"$82,855"
Bernhard Langer,,,2013,,,,,,42,,,,,,,,"$56,040"
Michael Letzig,,,2013,,,,,,41,,,,,,,,"$45,626"
Joe Durant,,,2013,,,,,,40,,,,,,,,"$32,290"
Duffy Waldorf,,,2013,,,,,,35,,,,,,,,"$28,657"
Chris Riley,,,2013,,,,,,35,,,,,,,,"$27,521"
Tom Watson,,,2013,,,,,,32,,,,,,,,"$28,980"
Ryuji Imada,,,2013,,,,,,32,,,,,,,,"$30,820"
Peter Lonard,,,2013,,,,,,28,,,,,,,,"$36,667"
Paul Stankowski,,,2013,,,,,,28,,,,,,,,"$36,667"
Bart Bryant,,,2013,,,,,,27,,,,,,,,"$19,068"
Russ Cochran,,,2013,,,,,,27,,,,,,,,"$19,068"
Dean Wilson,,,2013,,,,,,24,,,,,,,,"$20,836"
David Frost,,,2013,,,,,,22,,,,,,,,"$16,864"
Robert Gamez,,,2013,,,,,,21,,,,,,,,"$17,880"
Jesper Parnevik,,,2013,,,,,,20,,,,,,,,"$49,241"
José María Olazábal,,,2013,,,,,,20,,,,,,,,"$19,480"
Skip Kendall,,,2013,,,,,,19,,,,,,,,"$13,590"
John Daly,,,2013,,,,,,18,,,,,,,,"$43,543"
J.B. Holmes,,,2013,,,,,,17,,,,,,,,"$15,184"
Sandy Lyle,,,2013,,,,,,16,,,,,,,,"$34,962"
Neal Lancaster,,,2013,,,,,,16,,,,,,,,"$36,979"
Troy Kelly,,,2013,,,,,,15,,,,,,,,"$32,350"
Andre Stolz,,,2013,,,,,,13,,,,,,,,"$7,905"
Marc Turnesa,,,2013,,,,,,13,,,,,,,,"$12,900"
Tom Lehman,,,2013,,,,,,11,,,,,,,,"$20,077"
Mark O'Meara,,,2013,,,,,,11,,,,,,,,"$20,077"
Alexandre Rocha,,,2013,,,,,,10,,,,,,,,"$21,254"
Marco Dawson,,,2013,,,,,,8,,,,,,,,"$6,630"
Kent Jones,,,2013,,,,,,8,,,,,,,,"$6,630"
Lee Janzen,,,2013,,,,,,8,,,,,,,,"$25,482"
David Duval,,,2013,,,,,,5,,,,,,,,"$6,210"
Arjun Atwal,,,2013,,,,,,4,,,,,,,,"$22,122"
